"LAT","LON","YEAR","MO","DY","WS50M","QV2M","ALLSKY_SFC_UV_INDEX","Date","predicted_power_usage","date"
-32.25,19.75,2020,5,30,5.82,5.7,0.62,2020-05-30,1.36393444695428,2020-05-30
-32.25,20.25,2020,5,30,6.51,5.36,0.62,2020-05-30,1.264574620121,2020-05-30
-32.25,20.75,2020,5,30,6.91,5.02,0.62,2020-05-30,1.17483171371706,2020-05-30
-34.25,18.75,2020,5,31,2.38,8.58,0.52,2020-05-31,2.12582626468374,2020-05-31
-34.25,19.25,2020,5,31,3,7.6,0.52,2020-05-31,1.88482882028007,2020-05-31
-34.25,19.75,2020,5,31,3.78,7.03,0.52,2020-05-31,1.73074918672488,2020-05-31
-34.25,20.25,2020,5,31,4.54,6.85,0.51,2020-05-31,1.66505777006853,2020-05-31
-34.25,20.75,2020,5,31,5.08,6.96,0.51,2020-05-31,1.6718933443542,2020-05-31
-33.75,18.75,2020,5,31,2.24,6.44,0.54,2020-05-31,1.64910619962971,2020-05-31
-33.75,19.25,2020,5,31,3.26,5.24,0.54,2020-05-31,1.34535815067047,2020-05-31
-33.75,19.75,2020,5,31,4.65,5,0.54,2020-05-31,1.24527865250206,2020-05-31
-33.75,20.25,2020,5,31,5.89,4.93,0.55,2020-05-31,1.18841251780642,2020-05-31
-33.75,20.75,2020,5,31,6.37,4.79,0.55,2020-05-31,1.14100383758304,2020-05-31
-33.25,18.75,2020,5,31,3.23,5.13,0.54,2020-05-31,1.32161006114699,2020-05-31
-33.25,19.25,2020,5,31,3.84,4.42,0.54,2020-05-31,1.14167691384798,2020-05-31
-33.25,19.75,2020,5,31,5.45,4.35,0.54,2020-05-31,1.07254091515628,2020-05-31
-33.25,20.25,2020,5,31,7.56,4.17,0.55,2020-05-31,0.962081075811605,2020-05-31
-33.25,20.75,2020,5,31,8.85,3.78,0.55,2020-05-31,0.831577379791137,2020-05-31
-32.75,18.75,2020,5,31,4.16,4.46,0.56,2020-05-31,1.14006257353057,2020-05-31
-32.75,19.25,2020,5,31,4.33,4.21,0.58,2020-05-31,1.07819110626721,2020-05-31
-32.75,19.75,2020,5,31,6.01,4.08,0.58,2020-05-31,0.993237631030455,2020-05-31
-32.75,20.25,2020,5,31,8.53,3.77,0.59,2020-05-31,0.839939795570637,2020-05-31
-32.75,20.75,2020,5,31,10.59,3.36,0.59,2020-05-31,0.679402800745801,2020-05-31
-32.25,18.75,2020,5,31,4.95,4.21,0.56,2020-05-31,1.05763079362517,2020-05-31
-32.25,19.25,2020,5,31,5.92,4.06,0.58,2020-05-31,0.991723475568283,2020-05-31
-32.25,19.75,2020,5,31,7.8,3.85,0.58,2020-05-31,0.882142773515827,2020-05-31
-32.25,20.25,2020,5,31,9.4,3.56,0.59,2020-05-31,0.763852506047969,2020-05-31
-32.25,20.75,2020,5,31,10.31,3.28,0.59,2020-05-31,0.670693235330399,2020-05-31
-34.25,18.75,2020,6,1,1.9,8.36,0.5,2020-06-01,2.09225803936204,2020-06-01
-34.25,19.25,2020,6,1,2.24,7.17,0.52,2020-06-01,1.81330936920725,2020-06-01
-34.25,19.75,2020,6,1,2.59,6.74,0.52,2020-06-01,1.70498032614624,2020-06-01
-34.25,20.25,2020,6,1,2.95,6.85,0.51,2020-06-01,1.71778502345701,2020-06-01
-34.25,20.75,2020,6,1,3.25,7.2,0.51,2020-06-01,1.78656403213955,2020-06-01
-33.75,18.75,2020,6,1,1.68,6.41,0.52,2020-06-01,1.66092872913464,2020-06-01
-33.75,19.25,2020,6,1,2.36,5.02,0.54,2020-06-01,1.32571787907403,2020-06-01
-33.75,19.75,2020,6,1,3.37,4.82,0.54,2020-06-01,1.24723729679697,2020-06-01
-33.75,20.25,2020,6,1,4.28,4.9,0.55,2020-06-01,1.23505493162449,2020-06-01
-33.75,20.75,2020,6,1,4.58,4.88,0.55,2020-06-01,1.22060767627458,2020-06-01
-33.25,18.75,2020,6,1,2.12,5.34,0.52,2020-06-01,1.40565618136981,2020-06-01
-33.25,19.25,2020,6,1,2.87,4.44,0.54,2020-06-01,1.17834257156914,2020-06-01
-33.25,19.75,2020,6,1,4.32,4.43,0.54,2020-06-01,1.12800861093505,2020-06-01
-33.25,20.25,2020,6,1,6.25,4.35,0.55,2020-06-01,1.04601147948912,2020-06-01
-33.25,20.75,2020,6,1,7.42,3.99,0.55,2020-06-01,0.926235274280816,2020-06-01
-32.75,18.75,2020,6,1,2.82,4.73,0.55,2020-06-01,1.24523205743188,2020-06-01
-32.75,19.25,2020,6,1,3.29,4.44,0.57,2020-06-01,1.16441461784388,2020-06-01
-32.75,19.75,2020,6,1,5.14,4.33,0.57,2020-06-01,1.07832235450258,2020-06-01
-32.75,20.25,2020,6,1,7.69,4.02,0.59,2020-06-01,0.92402966520524,2020-06-01
-32.75,20.75,2020,6,1,9.67,3.57,0.59,2020-06-01,0.757148179997666,2020-06-01
-32.25,18.75,2020,6,1,3.64,4.46,0.55,2020-06-01,1.15730670671422,2020-06-01
-32.25,19.25,2020,6,1,5.03,4.36,0.57,2020-06-01,1.0887182273689,2020-06-01
-32.25,19.75,2020,6,1,7.07,4.13,0.57,2020-06-01,0.969332921208286,2020-06-01
-32.25,20.25,2020,6,1,8.74,3.79,0.59,2020-06-01,0.837474535682735,2020-06-01
-32.25,20.75,2020,6,1,9.67,3.44,0.59,2020-06-01,0.727906519661942,2020-06-01
-34.25,18.75,2020,6,2,5.76,9.25,0.36,2020-06-02,2.16444641764334,2020-06-02
-34.25,19.25,2020,6,2,5.53,7.51,0.45,2020-06-02,1.78068525359641,2020-06-02
-34.25,19.75,2020,6,2,5.06,6.71,0.45,2020-06-02,1.61632261806179,2020-06-02
-34.25,20.25,2020,6,2,4.68,6.57,0.38,2020-06-02,1.5974330811806,2020-06-02
-34.25,20.75,2020,6,2,4.43,6.77,0.38,2020-06-02,1.65071069957386,2020-06-02
-33.75,18.75,2020,6,2,3.43,7.57,0.42,2020-06-02,1.86382117314689,2020-06-02
-33.75,19.25,2020,6,2,4.06,5.74,0.48,2020-06-02,1.43129663937149,2020-06-02
-33.75,19.75,2020,6,2,4.59,5.28,0.48,2020-06-02,1.31025039782328,2020-06-02
-33.75,20.25,2020,6,2,5.13,5.15,0.51,2020-06-02,1.26310136841222,2020-06-02
-33.75,20.75,2020,6,2,5.29,4.98,0.51,2020-06-02,1.21955638699361,2020-06-02
-33.25,18.75,2020,6,2,2.58,6.56,0.42,2020-06-02,1.66482349131953,2020-06-02
-33.25,19.25,2020,6,2,3.56,5.22,0.48,2020-06-02,1.33091089532056,2020-06-02
-33.25,19.75,2020,6,2,4.65,4.9,0.48,2020-06-02,1.22278506762843,2020-06-02
-33.25,20.25,2020,6,2,6.41,4.64,0.51,2020-06-02,1.10593698848923,2020-06-02
-33.25,20.75,2020,6,2,7.86,4.26,0.51,2020-06-02,0.972376763822691,2020-06-02
-32.75,18.75,2020,6,2,3.07,5.71,0.57,2020-06-02,1.45737874054751,2020-06-02
-32.75,19.25,2020,6,2,3.82,4.9,0.6,2020-06-02,1.25030935713311,2020-06-02
-32.75,19.75,2020,6,2,5.04,4.59,0.6,2020-06-02,1.14012185463242,2020-06-02
-32.75,20.25,2020,6,2,7.42,4.25,0.64,2020-06-02,0.984718594952266,2020-06-02
-32.75,20.75,2020,6,2,9.98,3.81,0.64,2020-06-02,0.800852627373365,2020-06-02
-32.25,18.75,2020,6,2,3.86,5.13,0.57,2020-06-02,1.30071813055911,2020-06-02
-32.25,19.25,2020,6,2,4.83,4.64,0.6,2020-06-02,1.15833262393187,2020-06-02
-32.25,19.75,2020,6,2,6.4,4.35,0.6,2020-06-02,1.04103721030153,2020-06-02
-32.25,20.25,2020,6,2,8.29,4.07,0.64,2020-06-02,0.915379380891688,2020-06-02
-32.25,20.75,2020,6,2,10.05,3.75,0.64,2020-06-02,0.785035150828308,2020-06-02
-34.25,18.75,2020,6,3,5.7,9.12,0.51,2020-06-03,2.13719446498266,2020-06-03
-34.25,19.25,2020,6,3,4.87,8.71,0.41,2020-06-03,2.07249505650543,2020-06-03
-34.25,19.75,2020,6,3,4.58,8.28,0.41,2020-06-03,1.98538956197815,2020-06-03
-34.25,20.25,2020,6,3,4.55,8.02,0.38,2020-06-03,1.92790109514422,2020-06-03
-34.25,20.75,2020,6,3,4.54,8,0.38,2020-06-03,1.92373399611533,2020-06-03
-33.75,18.75,2020,6,3,4.98,8.7,0.56,2020-06-03,2.06659790061383,2020-06-03
-33.75,19.25,2020,6,3,3.72,8.06,0.57,2020-06-03,1.96442281859835,2020-06-03
-33.75,19.75,2020,6,3,3.33,7.65,0.57,2020-06-03,1.88513222050419,2020-06-03
-33.75,20.25,2020,6,3,3.4,7.27,0.57,2020-06-03,1.7973352723635,2020-06-03
-33.75,20.75,2020,6,3,3.49,6.98,0.57,2020-06-03,1.7291193147174,2020-06-03
-33.25,18.75,2020,6,3,4.52,8.12,0.56,2020-06-03,1.95138953385537,2020-06-03
-33.25,19.25,2020,6,3,3.35,7.21,0.57,2020-06-03,1.78549721116852,2020-06-03
-33.25,19.75,2020,6,3,3.06,6.7,0.57,2020-06-03,1.68039684874233,2020-06-03
-33.25,20.25,2020,6,3,3.41,6.23,0.57,2020-06-03,1.56307037173186,2020-06-03
-33.25,20.75,2020,6,3,3.75,5.89,0.57,2020-06-03,1.47531717300296,2020-06-03
-32.75,18.75,2020,6,3,4.16,7.32,0.6,2020-06-03,1.78337910091652,2020-06-03
-32.75,19.25,2020,6,3,3.28,6.23,0.63,2020-06-03,1.56738140502778,2020-06-03
-32.75,19.75,2020,6,3,3.19,5.53,0.63,2020-06-03,1.41291087242489,2020-06-03
-32.75,20.25,2020,6,3,4.11,4.97,0.65,2020-06-03,1.2564379461153,2020-06-03
-32.75,20.75,2020,6,3,5.25,4.62,0.65,2020-06-03,1.13990595323188,2020-06-03
-32.25,18.75,2020,6,3,3.93,6.41,0.6,2020-06-03,1.58631469132075,2020-06-03
-32.25,19.25,2020,6,3,2.96,5.41,0.63,2020-06-03,1.39354578333084,2020-06-03
-32.25,19.75,2020,6,3,3.37,4.83,0.63,2020-06-03,1.24948665528434,2020-06-03
-32.25,20.25,2020,6,3,4.58,4.36,0.65,2020-06-03,1.10364103493168,2020-06-03
-32.25,20.75,2020,6,3,5.8,4.01,0.65,2020-06-03,0.98445609848154,2020-06-03
-34.25,18.75,2020,6,4,4.72,8.39,0.44,2020-06-04,2.00548985409739,2020-06-04
-34.25,19.25,2020,6,4,4.47,7.71,0.43,2020-06-04,1.86082392560267,2020-06-04
-34.25,19.75,2020,6,4,4.61,7.48,0.43,2020-06-04,1.80444602915155,2020-06-04
-34.25,20.25,2020,6,4,4.96,7.67,0.43,2020-06-04,1.83557721230708,2020-06-04
-34.25,20.75,2020,6,4,5.29,8.11,0.43,2020-06-04,1.92360559353837,2020-06-04
-33.75,18.75,2020,6,4,3.34,6.96,0.47,2020-06-04,1.72959486693027,2020-06-04
-33.75,19.25,2020,6,4,3.42,6.23,0.49,2020-06-04,1.56273875378602,2020-06-04
-33.75,19.75,2020,6,4,4.16,6.08,0.49,2020-06-04,1.50445864848345,2020-06-04
-33.75,20.25,2020,6,4,4.79,6.1,0.49,2020-06-04,1.48806543487029,2020-06-04
-33.75,20.75,2020,6,4,4.81,6.18,0.49,2020-06-04,1.50539706687752,2020-06-04
-33.25,18.75,2020,6,4,3.46,6.16,0.47,2020-06-04,1.54566677259112,2020-06-04
-33.25,19.25,2020,6,4,3.84,5.63,0.49,2020-06-04,1.41384929081896,2020-06-04
-33.25,19.75,2020,6,4,4.82,5.49,0.49,2020-06-04,1.3498597133036,2020-06-04
-33.25,20.25,2020,6,4,5.91,5.32,0.49,2020-06-04,1.27547426292192,2020-06-04
-33.25,20.75,2020,6,4,6.32,5.13,0.49,2020-06-04,1.21914011588259,2020-06-04
-32.75,18.75,2020,6,4,3.9,5.55,0.56,2020-06-04,1.39386471524501,2020-06-04
-32.75,19.25,2020,6,4,4.17,5.33,0.59,2020-06-04,1.33542514398535,2020-06-04
-32.75,19.75,2020,6,4,5.3,5.13,0.59,2020-06-04,1.25296514635822,2020-06-04
-32.75,20.25,2020,6,4,6.81,4.8,0.61,2020-06-04,1.12866200645346,2020-06-04
-32.75,20.75,2020,6,4,7.82,4.47,0.61,2020-06-04,1.02093976384068,2020-06-04
-32.25,18.75,2020,6,4,4.22,5.28,0.56,2020-06-04,1.32252026181934,2020-06-04
-32.25,19.25,2020,6,4,5.27,5.21,0.59,2020-06-04,1.27195486809465,2020-06-04
-32.25,19.75,2020,6,4,6.61,4.97,0.59,2020-06-04,1.17353345965543,2020-06-04
-32.25,20.25,2020,6,4,7.59,4.64,0.61,2020-06-04,1.06680607088017,2020-06-04
-32.25,20.75,2020,6,4,7.92,4.33,0.61,2020-06-04,0.986132565559199,2020-06-04
-34.25,18.75,2020,6,5,5.69,9.09,0.45,2020-06-05,2.1307780074664,2020-06-05
-34.25,19.25,2020,6,5,5.3,7.56,0.45,2020-06-05,1.79955925878754,2020-06-05
-34.25,19.75,2020,6,5,5.11,6.99,0.45,2020-06-05,1.67764656597877,2020-06-05
-34.25,20.25,2020,6,5,5.22,7.07,0.45,2020-06-05,1.69199363647344,2020-06-05
-34.25,20.75,2020,6,5,5.47,7.42,0.45,2020-06-05,1.76243073488518,2020-06-05
-33.75,18.75,2020,6,5,4.36,7.66,0.5,2020-06-05,1.85322493057008,2020-06-05
-33.75,19.25,2020,6,5,4.38,6.1,0.54,2020-06-05,1.50166177064971,2020-06-05
-33.75,19.75,2020,6,5,4.92,5.76,0.54,2020-06-05,1.40727621300402,2020-06-05
-33.75,20.25,2020,6,5,5.54,5.74,0.54,2020-06-05,1.38221718338724,2020-06-05
-33.75,20.75,2020,6,5,5.67,5.64,0.54,2020-06-05,1.35541256521769,2020-06-05
-33.25,18.75,2020,6,5,4.11,6.74,0.5,2020-06-05,1.65457439837863,2020-06-05
-33.25,19.25,2020,6,5,4.13,5.62,0.54,2020-06-05,1.40198301190225,2020-06-05
-33.25,19.75,2020,6,5,4.9,5.36,0.54,2020-06-05,1.31796510940116,2020-06-05
-33.25,20.25,2020,6,5,5.96,5.13,0.54,2020-06-05,1.23107836193281,2020-06-05
-33.25,20.75,2020,6,5,6.49,4.72,0.54,2020-06-05,1.12127891282142,2020-06-05
-32.75,18.75,2020,6,5,4.11,6.16,0.61,2020-06-05,1.52411160611155,2020-06-05
-32.75,19.25,2020,6,5,4.2,5.38,0.68,2020-06-05,1.34567708258465,2020-06-05
-32.75,19.75,2020,6,5,5.01,5.06,0.68,2020-06-05,1.24683655737602,2020-06-05
-32.75,20.25,2020,6,5,6.3,4.71,0.69,2020-06-05,1.12533029530501,2020-06-05
-32.75,20.75,2020,6,5,7.44,4.25,0.69,2020-06-05,0.984055359060586,2020-06-05
-32.25,18.75,2020,6,5,4.3,6.1,0.61,2020-06-05,1.50431471421642,2020-06-05
-32.25,19.25,2020,6,5,4.95,5.37,0.68,2020-06-05,1.31855637815932,2020-06-05
-32.25,19.75,2020,6,5,5.81,4.91,0.68,2020-06-05,1.18656674439841,2020-06-05
-32.25,20.25,2020,6,5,6.55,4.51,0.69,2020-06-05,1.07205267691175,2020-06-05
-32.25,20.75,2020,6,5,7.06,4.13,0.69,2020-06-05,0.969664539154126,2020-06-05
-34.25,18.75,2020,6,6,3.38,8.88,0.5,2020-06-06,2.16014522472069,2020-06-06
-34.25,19.25,2020,6,6,3.32,8.03,0.48,2020-06-06,1.97093946096984,2020-06-06
-34.25,19.75,2020,6,6,3.24,7.54,0.48,2020-06-06,1.86337383865575,2020-06-06
-34.25,20.25,2020,6,6,3.06,7.57,0.46,2020-06-06,1.87609103714295,2020-06-06
-34.25,20.75,2020,6,6,2.82,8.01,0.46,2020-06-06,1.98302164128709,2020-06-06
-33.75,18.75,2020,6,6,2.72,7.97,0.59,2020-06-06,1.97734038679603,2020-06-06
-33.75,19.25,2020,6,6,2.75,6.5,0.6,2020-06-06,1.64568983531608,2020-06-06
-33.75,19.75,2020,6,6,3.17,5.97,0.6,2020-06-06,1.51254588176056,2020-06-06
-33.75,20.25,2020,6,6,3.53,5.88,0.62,2020-06-06,1.48036340932407,2020-06-06
-33.75,20.75,2020,6,6,3.53,5.96,0.62,2020-06-06,1.49835827722298,2020-06-06
-33.25,18.75,2020,6,6,2.55,7.2,0.59,2020-06-06,1.80977728834831,2020-06-06
-33.25,19.25,2020,6,6,2.49,5.64,0.6,2020-06-06,1.46086707199465,2020-06-06
-33.25,19.75,2020,6,6,3.23,5.18,0.6,2020-06-06,1.33285685358381,2020-06-06
-33.25,20.25,2020,6,6,4.47,4.94,0.62,2020-06-06,1.23775162460299,2020-06-06
-33.25,20.75,2020,6,6,5.39,4.66,0.62,2020-06-06,1.14426073593958,2020-06-06
-32.75,18.75,2020,6,6,2.77,6.59,0.68,2020-06-06,1.66527082581067,2020-06-06
-32.75,19.25,2020,6,6,2.39,5.44,0.72,2020-06-06,1.41919608170578,2020-06-06
-32.75,19.75,2020,6,6,3.5,4.88,0.72,2020-06-06,1.25642241442524,2020-06-06
-32.75,20.25,2020,6,6,5.56,4.44,0.73,2020-06-06,1.08913734413832,2020-06-06
-32.75,20.75,2020,6,6,7.46,4,0.73,2020-06-06,0.927158160984821,2020-06-06
-32.25,18.75,2020,6,6,3.04,6.2,0.68,2020-06-06,1.56859216026583,2020-06-06
-32.25,19.25,2020,6,6,3.19,5.29,0.72,2020-06-06,1.35892626872817,2020-06-06
-32.25,19.75,2020,6,6,4.78,4.68,0.72,2020-06-06,1.16898814761052,2020-06-06
-32.25,20.25,2020,6,6,6.62,4.22,0.73,2020-06-06,1.00449995515733,2020-06-06
-32.25,20.75,2020,6,6,7.9,3.85,0.73,2020-06-06,0.878826594057432,2020-06-06
-34.25,18.75,2020,6,7,3.07,8.67,0.59,2020-06-07,2.12318885280709,2020-06-07
-34.25,19.25,2020,6,7,3.05,7.86,0.57,2020-06-07,1.94165405122233,2020-06-07
-34.25,19.75,2020,6,7,3.37,7.55,0.57,2020-06-07,1.8613121638472,2020-06-07
-34.25,20.25,2020,6,7,3.72,7.61,0.48,2020-06-07,1.86320168666699,2020-06-07
-34.25,20.75,2020,6,7,3.96,7.91,0.48,2020-06-07,1.92272361058775,2020-06-07
-33.75,18.75,2020,6,7,2.63,7.11,0.67,2020-06-07,1.78688011839533,2020-06-07
-33.75,19.25,2020,6,7,3.09,6.06,0.7,2020-06-07,1.53544305171355,2020-06-07
-33.75,19.75,2020,6,7,4.12,5.8,0.7,2020-06-07,1.44280308262063,2020-06-07
-33.75,20.25,2020,6,7,4.93,5.74,0.7,2020-06-07,1.40244587808345,2020-06-07
-33.75,20.75,2020,6,7,5.06,5.71,0.7,2020-06-07,1.39138676932545,2020-06-07
-33.25,18.75,2020,6,7,3.05,6.07,0.67,2020-06-07,1.53901888198427,2020-06-07
-33.25,19.25,2020,6,7,3.61,5.22,0.7,2020-06-07,1.32925280559136,2020-06-07
-33.25,19.75,2020,6,7,4.77,5,0.7,2020-06-07,1.24129923715199,2020-06-07
-33.25,20.25,2020,6,7,6.12,4.79,0.7,2020-06-07,1.14929428622902,2020-06-07
-33.25,20.75,2020,6,7,6.83,4.47,0.7,2020-06-07,1.05376994047879,2020-06-07
-32.75,18.75,2020,6,7,3.67,5.34,0.73,2020-06-07,1.35425539976469,2020-06-07
-32.75,19.25,2020,6,7,4.05,4.93,0.77,2020-06-07,1.24943021984089,2020-06-07
-32.75,19.75,2020,6,7,5.42,4.68,0.77,2020-06-07,1.14776459907679,2020-06-07
-32.75,20.25,2020,6,7,7.27,4.32,0.77,2020-06-07,1.0054383735514,2020-06-07
-32.75,20.75,2020,6,7,8.67,3.91,0.77,2020-06-07,0.866788163151972,2020-06-07
-32.25,18.75,2020,6,7,4.28,4.94,0.73,2020-06-07,1.24405236557394,2020-06-07
-32.25,19.25,2020,6,7,5.39,4.75,0.77,2020-06-07,1.16450496232585,2020-06-07
-32.25,19.75,2020,6,7,7.08,4.44,0.77,2020-06-07,1.03873141637071,2020-06-07
-32.25,20.25,2020,6,7,8.39,4.1,0.77,2020-06-07,0.918811276895383,2020-06-07
-32.25,20.75,2020,6,7,8.94,3.81,0.77,2020-06-07,0.835340893740672,2020-06-07
-34.25,18.75,2020,6,8,5.41,8.27,0.46,2020-06-08,1.95561591398611,2020-06-08
-34.25,19.25,2020,6,8,4.6,7.07,0.48,2020-06-08,1.71255394911549,2020-06-08
-34.25,19.75,2020,6,8,4.42,6.57,0.48,2020-06-08,1.60605514777243,2020-06-08
-34.25,20.25,2020,6,8,4.58,6.63,0.44,2020-06-08,1.61424541156318,2020-06-08
-34.25,20.75,2020,6,8,4.8,7.02,0.44,2020-06-08,1.69467479776189,2020-06-08
-33.75,18.75,2020,6,8,4.54,6.74,0.49,2020-06-08,1.64031482670754,2020-06-08
-33.75,19.25,2020,6,8,4.41,5.57,0.61,2020-06-08,1.38145091698193,2020-06-08
-33.75,19.75,2020,6,8,5.36,5.26,0.61,2020-06-08,1.28021709901891,2020-06-08
-33.75,20.25,2020,6,8,6.34,5.21,0.6,2020-06-08,1.23647174788982,2020-06-08
-33.75,20.75,2020,6,8,6.62,5.19,0.6,2020-06-08,1.22268772843159,2020-06-08
-33.25,18.75,2020,6,8,4.53,5.89,0.49,2020-06-08,1.44945097322748,2020-06-08
-33.25,19.25,2020,6,8,4.55,5.06,0.61,2020-06-08,1.26209098288464,2020-06-08
-33.25,19.75,2020,6,8,6.11,4.91,0.61,2020-06-08,1.17661820602323,2020-06-08
-33.25,20.25,2020,6,8,8.16,4.75,0.6,2020-06-08,1.07264679132832,2020-06-08
-33.25,20.75,2020,6,8,9.38,4.43,0.6,2020-06-08,0.960209930340268,2020-06-08
-32.75,18.75,2020,6,8,4.62,5.43,0.57,2020-06-08,1.34299592129621,2020-06-08
-32.75,19.25,2020,6,8,4.61,4.94,0.69,2020-06-08,1.23310897336124,2020-06-08
-32.75,19.75,2020,6,8,6.55,4.73,0.69,2020-06-08,1.12153856363375,2020-06-08
-32.75,20.25,2020,6,8,9.22,4.45,0.7,2020-06-08,0.970014534448427,2020-06-08
-32.75,20.75,2020,6,8,11.2,4.08,0.7,2020-06-08,0.821127917139761,2020-06-08
-32.25,18.75,2020,6,8,4.75,5.4,0.57,2020-06-08,1.33193681253821,2020-06-08
-32.25,19.25,2020,6,8,5.7,4.91,0.69,2020-06-08,1.19021454180264,2020-06-08
-32.25,19.75,2020,6,8,8.07,4.53,0.69,2020-06-08,1.02614546611888,2020-06-08
-32.25,20.25,2020,6,8,10.18,4.22,0.7,2020-06-08,0.886443966438476,2020-06-08
-32.25,20.75,2020,6,8,11.29,3.97,0.7,2020-06-08,0.793400412266207,2020-06-08
-34.25,18.75,2020,6,9,5.49,8.64,0.38,2020-06-09,2.03618923445184,2020-06-09
-34.25,19.25,2020,6,9,5.38,7.42,0.38,2020-06-09,1.76541529639773,2020-06-09
-34.25,19.75,2020,6,9,5.85,6.69,0.38,2020-06-09,1.58562608336575,2020-06-09
-34.25,20.25,2020,6,9,6.18,6.56,0.46,2020-06-09,1.54544103081732,2020-06-09
-34.25,20.75,2020,6,9,6.32,6.88,0.46,2020-06-09,1.6127778511712,2020-06-09
-33.75,18.75,2020,6,9,5.55,7.35,0.42,2020-06-09,1.74403228190692,2020-06-09
-33.75,19.25,2020,6,9,6.35,6.11,0.45,2020-06-09,1.43858239380669,2020-06-09
-33.75,19.75,2020,6,9,7.55,5.6,0.45,2020-06-09,1.28407095745042,2020-06-09
-33.75,20.25,2020,6,9,8.5,5.32,0.57,2020-06-09,1.18958521494949,2020-06-09
-33.75,20.75,2020,6,9,8.82,5.1,0.57,2020-06-09,1.12948755396063,2020-06-09
-33.25,18.75,2020,6,9,6.77,6.77,0.42,2020-06-09,1.57311210024742,2020-06-09
-33.25,19.25,2020,6,9,7.62,5.82,0.45,2020-06-09,1.33123551855154,2020-06-09
-33.25,19.75,2020,6,9,8.52,5.42,0.45,2020-06-09,1.21141556393144,2020-06-09
-33.25,20.25,2020,6,9,9.88,5.1,0.57,2020-06-09,1.09433605170164,2020-06-09
-33.25,20.75,2020,6,9,11,4.75,0.57,2020-06-09,0.978467294709901,2020-06-09
-32.75,18.75,2020,6,9,7.78,6.56,0.55,2020-06-09,1.492382159483,2020-06-09
-32.75,19.25,2020,6,9,8.11,5.78,0.58,2020-06-09,1.30598880525595,2020-06-09
-32.75,19.75,2020,6,9,8.8,5.31,0.58,2020-06-09,1.17738731808694,2020-06-09
-32.75,20.25,2020,6,9,10.36,4.94,0.65,2020-06-09,1.04242865450353,2020-06-09
-32.75,20.75,2020,6,9,12.06,4.63,0.65,2020-06-09,0.916323490602554,2020-06-09
-32.25,18.75,2020,6,9,8.2,6.41,0.55,2020-06-09,1.44471382844729,2020-06-09
-32.25,19.25,2020,6,9,8.67,5.68,0.58,2020-06-09,1.2649246154153,2020-06-09
-32.25,19.75,2020,6,9,9.48,5.16,0.58,2020-06-09,1.1210969204594,2020-06-09
-32.25,20.25,2020,6,9,10.48,4.82,0.65,2020-06-09,1.0114569373051,2020-06-09
-32.25,20.75,2020,6,9,11.47,4.61,0.65,2020-06-09,0.931390232432357,2020-06-09
-34.25,18.75,2020,6,10,14.42,8.48,0.37,2020-06-10,1.70406467301936,2020-06-10
-34.25,19.25,2020,6,10,13.18,7.92,0.27,2020-06-10,1.61922122301111,2020-06-10
-34.25,19.75,2020,6,10,12.21,7.47,0.27,2020-06-10,1.55016703182618,2020-06-10
-34.25,20.25,2020,6,10,12.17,7.23,0.27,2020-06-10,1.49750889991282,2020-06-10
-34.25,20.75,2020,6,10,12.7,7.14,0.27,2020-06-10,1.45968892239705,2020-06-10
-33.75,18.75,2020,6,10,12.35,8.21,0.38,2020-06-10,1.71197690864932,2020-06-10
-33.75,19.25,2020,6,10,11.87,7.43,0.2,2020-06-10,1.55244460803527,2020-06-10
-33.75,19.75,2020,6,10,11.71,7.01,0.2,2020-06-10,1.46327743869944,2020-06-10
-33.75,20.25,2020,6,10,12.06,6.74,0.32,2020-06-10,1.39093813143624,2020-06-10
-33.75,20.75,2020,6,10,12.38,6.49,0.32,2020-06-10,1.32409239498529,2020-06-10
-33.25,18.75,2020,6,10,11.42,8.09,0.38,2020-06-10,1.71582507576403,2020-06-10
-33.25,19.25,2020,6,10,11.51,7.23,0.2,2020-06-10,1.51939568433822,2020-06-10
-33.25,19.75,2020,6,10,11.69,6.89,0.2,2020-06-10,1.43694837274275,2020-06-10
-33.25,20.25,2020,6,10,12.71,6.62,0.32,2020-06-10,1.34239066310831,2020-06-10
-33.25,20.75,2020,6,10,13.71,6.27,0.32,2020-06-10,1.23050132146664,2020-06-10
-32.75,18.75,2020,6,10,11.02,7.97,0.39,2020-06-10,1.70209749174925,2020-06-10
-32.75,19.25,2020,6,10,11.5,7.28,0.3,2020-06-10,1.53097409472088,2020-06-10
-32.75,19.75,2020,6,10,11.68,6.96,0.3,2020-06-10,1.45302550010014,2020-06-10
-32.75,20.25,2020,6,10,12.92,6.55,0.3,2020-06-10,1.31968117683414,2020-06-10
-32.75,20.75,2020,6,10,14.62,5.99,0.3,2020-06-10,1.13734205074907,2020-06-10
-32.25,18.75,2020,6,10,11.02,7.97,0.39,2020-06-10,1.70209749174925,2020-06-10
-32.25,19.25,2020,6,10,11.59,7.45,0.3,2020-06-10,1.5662286274935,2020-06-10
-32.25,19.75,2020,6,10,11.8,6.94,0.3,2020-06-10,1.44454736777534,2020-06-10
-32.25,20.25,2020,6,10,12.5,6.37,0.3,2020-06-10,1.29312067778686,2020-06-10
-32.25,20.75,2020,6,10,13.63,5.83,0.3,2020-06-10,1.13418249158937,2020-06-10
-34.25,18.75,2020,6,11,8.45,6.81,0.25,2020-06-11,1.52639771929584,2020-06-11
