"DateTime","Actual","Predicted"
2024-02-25,5.71,6.13079309463501
2024-02-25,5.85,6.12117719650269
2024-02-25,6.15,6.12117719650269
2024-02-25,6.34,6.12117719650269
2024-02-25,6.92,6.13258743286133
2024-02-25,6.46,6.14188957214355
2024-02-25,6.15,6.14188957214355
2024-02-25,6.17,6.14188957214355
2024-02-25,6.41,6.14188957214355
2024-02-25,7,6.13258743286133
2024-02-25,6.35,6.14188957214355
2024-02-25,5.99,6.14188957214355
2024-02-25,6.19,6.14188957214355
2024-02-25,6.66,6.14188957214355
2024-02-26,11.07,6.14763641357422
2024-02-26,9.22,5.97674036026001
2024-02-26,8.18,5.95624780654907
2024-02-26,7.52,5.95624780654907
2024-02-26,6.98,5.97674036026001
2024-02-26,9.29,5.81368684768677
2024-02-26,7.98,5.82298898696899
2024-02-26,7.39,5.82298898696899
2024-02-26,6.88,5.82298898696899
2024-02-26,6.17,5.80227661132812
2024-02-26,7.51,5.78908538818359
2024-02-26,7.65,5.78908538818359
2024-02-26,7.71,5.61553764343262
2024-02-26,7.59,5.78908538818359
2024-02-26,6.95,5.78908538818359
2024-02-26,6.82,5.86166715621948
2024-02-26,7.68,5.7715277671814
2024-02-26,7.88,5.64709234237671
2024-02-26,8.19,5.69932317733765
2024-02-26,8.22,5.86166715621948
2024-02-26,6.55,5.65333938598633
2024-02-26,7.24,5.59118700027466
2024-02-26,7.25,5.61042213439941
2024-02-26,7.65,5.60130548477173
2024-02-26,8.29,5.59118700027466
2024-02-27,13.02,6.52252769470215
2024-02-27,11.08,6.15093898773193
2024-02-27,9.99,6.08668375015259
2024-02-27,9.48,6.11560249328613
2024-02-27,9.28,6.26826333999634
2024-02-27,9.99,5.7306604385376
2024-02-27,8.52,5.75137281417847
2024-02-27,7.85,5.75137281417847
2024-02-27,7.35,5.7306604385376
2024-02-27,6.7,5.78645467758179
2024-02-27,7.61,5.58771944046021
2024-02-27,7.46,5.71410942077637
2024-02-27,7.6,5.69658136367798
2024-02-27,7.6,5.42174243927002
2024-02-27,6.99,5.71746921539307
2024-02-27,6.52,5.65769338607788
2024-02-27,6.83,5.54198837280273
2024-02-27,7.27,5.54198837280273
2024-02-27,8.02,5.54198837280273
2024-02-27,8.3,5.38008117675781
2024-02-27,6.55,5.57580709457397
2024-02-27,6.49,5.29447317123413
2024-02-27,6.76,4.89290618896484
2024-02-27,7.56,4.91448497772217
2024-02-27,8.26,4.89290618896484
2024-02-28,10.58,6.27440690994263
2024-02-28,9.15,6.31538772583008
2024-02-28,8.57,6.30041313171387
2024-02-28,8.65,6.31255102157593
2024-02-28,8.95,6.21859073638916
2024-02-28,7.3,5.79988241195679
2024-02-28,5.98,5.76597929000854
2024-02-28,5.75,5.76597929000854
2024-02-28,5.87,5.76597929000854
2024-02-28,5.78,5.77917003631592
2024-02-28,6.36,5.46087646484375
2024-02-28,5.23,5.41847276687622
2024-02-28,5.28,5.59049844741821
2024-02-28,5.58,5.59049844741821
2024-02-28,5.5,5.41847276687622
2024-02-28,6.18,5.50950908660889
2024-02-28,5.02,6.00751733779907
2024-02-28,5.14,5.69230651855469
2024-02-28,5.67,6.1064395904541
2024-02-28,5.77,6.02865743637085
2024-02-28,6.57,5.66755962371826
2024-02-28,5.47,5.60594987869263
2024-02-28,5.53,5.70179224014282
2024-02-28,5.82,5.97778224945068
2024-02-28,5.58,5.82390689849854
2024-02-29,6.68,6.36959981918335
2024-02-29,4.8,6.38243007659912
2024-02-29,4.09,6.59899044036865
2024-02-29,3.96,6.38243007659912
2024-02-29,4.09,6.41895246505737
2024-02-29,6.77,6.36582612991333
2024-02-29,4.82,5.90064668655396
2024-02-29,4.36,5.88745594024658
2024-02-29,4.54,5.92135906219482
2024-02-29,4.79,5.92135906219482
2024-02-29,6.32,6.33118057250977
2024-02-29,4.7,5.88745594024658
2024-02-29,4.7,5.72704982757568
2024-02-29,5.63,5.79251480102539
2024-02-29,6.37,5.88745594024658
2024-02-29,5.68,6.32110357284546
2024-02-29,4.88,5.92135906219482
2024-02-29,4.89,5.88745594024658
2024-02-29,5.96,5.88745594024658
2024-02-29,7.21,5.88745594024658
2024-02-29,4.88,6.49286890029907
2024-02-29,5.01,6.22923755645752
2024-02-29,5.07,5.92135906219482
2024-02-29,5.41,5.88745594024658
2024-02-29,6.01,5.88745594024658
2024-03-01,6.38,4.92717742919922
2024-03-01,5.8,5.38009691238403
2024-03-01,4.97,5.32775354385376
2024-03-01,4.48,5.32695960998535
2024-03-01,4.48,5.38760805130005
2024-03-01,5.29,5.3806037902832
2024-03-01,4.91,5.20427322387695
2024-03-01,4.72,5.36274433135986
2024-03-01,4.69,5.36274433135986
2024-03-01,4.58,5.21701526641846
2024-03-01,4.74,5.38088083267212
2024-03-01,4.63,5.36274433135986
2024-03-01,5.1,6.17363691329956
2024-03-01,5.88,6.17363691329956
2024-03-01,6.3,5.3411602973938
2024-03-01,4.54,5.31361246109009
2024-03-01,4.51,5.3411602973938
2024-03-01,5.05,5.9123101234436
2024-03-01,6.17,6.07215213775635
2024-03-01,7.33,5.41148090362549
2024-03-01,4.13,5.24425840377808
2024-03-01,4.27,5.3411602973938
2024-03-01,4.89,6.17363691329956
2024-03-01,6.06,6.17363691329956
2024-03-01,7.44,5.41148090362549
2024-03-02,9.16,5.22265386581421
2024-03-02,7.21,5.12876510620117
2024-03-02,6.45,5.12876510620117
2024-03-02,6.33,5.10281562805176
2024-03-02,6.47,5.89609575271606
2024-03-02,8.51,5.30001926422119
2024-03-02,6.29,5.16366815567017
2024-03-02,5.68,5.13897132873535
2024-03-02,5.49,5.2415828704834
2024-03-02,5.24,5.1836314201355
2024-03-02,6.98,5.04737663269043
2024-03-02,5.39,5.14020586013794
2024-03-02,5.22,5.08584308624268
2024-03-02,5.24,5.14020586013794
2024-03-02,4.94,5.15434694290161
2024-03-02,5.1,5.15434694290161
2024-03-02,4.48,5.01809501647949
2024-03-02,4.52,5.12956714630127
2024-03-02,5.12,5.21961355209351
2024-03-02,5.6,5.21961355209351
2024-03-02,3.89,5.15434694290161
2024-03-02,3.99,5.07663249969482
2024-03-02,4.09,5.26835012435913
2024-03-02,4.82,5.48251819610596
2024-03-02,5.81,5.39164304733276
2024-03-03,10.32,5.17502117156982
2024-03-03,8.62,5.17502117156982
2024-03-03,8.18,5.19781732559204
2024-03-03,8.21,5.58731269836426
2024-03-03,8.31,4.73428153991699
2024-03-03,7.06,4.84662103652954
2024-03-03,5.66,4.84662103652954
2024-03-03,5.47,4.79175472259521
2024-03-03,5.53,4.7658052444458
2024-03-03,5.35,5.31048583984375
2024-03-03,4.83,4.97115707397461
2024-03-03,4.53,4.95950794219971
2024-03-03,4.61,4.9753212928772
2024-03-03,4.7,4.97173929214478
2024-03-03,4.46,4.9922342300415
2024-03-03,4.46,4.97173929214478
2024-03-03,4.96,4.83893394470215
2024-03-03,5.18,4.86508941650391
2024-03-03,5.61,4.84499073028564
2024-03-03,5.79,4.86262655258179
2024-03-03,4.21,4.95395421981812
2024-03-03,5.07,4.80213212966919
2024-03-03,5.54,4.84499073028564
2024-03-03,6.24,4.81688070297241
2024-03-03,6.81,4.81233263015747
2024-03-04,6.38,4.62268877029419
2024-03-04,5.52,4.63150978088379
2024-03-04,5.62,4.60982131958008
2024-03-04,6.15,4.61151552200317
2024-03-04,6.66,4.81948661804199
2024-03-04,5.73,4.70809555053711
2024-03-04,4.89,4.88132667541504
2024-03-04,5.11,4.93907070159912
2024-03-04,5.73,4.93907070159912
2024-03-04,6.14,4.88132667541504
2024-03-04,6.48,4.82448387145996
2024-03-04,5.78,4.78791999816895
2024-03-04,5.95,4.80371141433716
2024-03-04,6.82,4.88489055633545
2024-03-04,7.54,4.8698992729187
2024-03-04,7.27,5.0029296875
2024-03-04,7.09,4.89471435546875
2024-03-04,7.14,4.80371141433716
2024-03-04,8,4.86743640899658
2024-03-04,9.04,4.78266954421997
2024-03-04,7.91,4.87352800369263
2024-03-04,8.37,4.8670129776001
2024-03-04,8.28,4.80291748046875
2024-03-04,8.41,4.86743640899658
2024-03-04,8.84,4.81714248657227
2024-03-05,5.48,5.35740947723389
2024-03-05,5.6,5.16016435623169
2024-03-05,6.41,5.16016435623169
2024-03-05,7.57,5.16016435623169
2024-03-05,8.74,5.3156795501709
2024-03-05,5.14,5.07994937896729
2024-03-05,4.61,5.13940143585205
2024-03-05,5.24,5.05600881576538
2024-03-05,6.3,5.12176561355591
2024-03-05,7.3,5.13940143585205
2024-03-05,5.15,5.14439916610718
2024-03-05,4.72,5.11598539352417
2024-03-05,5.13,5.12920379638672
2024-03-05,5.92,5.12920379638672
2024-03-05,6.76,5.12920379638672
2024-03-05,5.2,5.12176561355591
2024-03-05,5.32,5.12920379638672
2024-03-05,5.28,5.12920379638672
2024-03-05,5.73,5.12920379638672
2024-03-05,6.62,5.12843084335327
2024-03-05,5.32,5.12176561355591
2024-03-05,5.4,5.12920379638672
2024-03-05,5.39,5.12920379638672
2024-03-05,5.88,5.12843084335327
2024-03-05,6.7,5.18213844299316
2024-03-06,4.29,5.41804695129395
2024-03-06,3.59,5.39319896697998
2024-03-06,3.42,5.38173818588257
2024-03-06,3.56,5.39319896697998
2024-03-06,3.82,5.46226978302002
2024-03-06,3.68,5.54537200927734
2024-03-06,3.13,5.76529741287231
2024-03-06,3.02,5.76529741287231
2024-03-06,2.98,5.67525100708008
2024-03-06,2.86,5.43725204467773
2024-03-06,3.72,5.86789131164551
2024-03-06,3.52,5.96586990356445
2024-03-06,3.53,5.96586990356445
2024-03-06,3.52,5.86789131164551
2024-03-06,3.28,5.86789131164551
2024-03-06,3.64,5.96586990356445
2024-03-06,3.85,6.08533763885498
2024-03-06,4.03,5.90514898300171
2024-03-06,4.52,6.02858257293701
2024-03-06,4.87,6.15268516540527
2024-03-06,3.5,6.02015399932861
2024-03-06,3.97,5.8641209602356
2024-03-06,4.36,5.97231578826904
2024-03-06,5.01,6.06622886657715
2024-03-06,5.61,6.19124507904053
2024-03-07,9.57,5.55984687805176
2024-03-07,9.31,5.2149543762207
2024-03-07,8.82,5.24021673202515
2024-03-07,8.38,5.24190378189087
2024-03-07,7.99,5.17894649505615
2024-03-07,7.94,5.21574831008911
2024-03-07,7.78,5.20390796661377
2024-03-07,7.73,5.26019477844238
2024-03-07,7.86,5.25942182540894
2024-03-07,7.83,5.28224658966064
2024-03-07,6.69,5.21536874771118
2024-03-07,6.7,5.25942182540894
2024-03-07,7.03,5.37339639663696
2024-03-07,7.95,5.43544912338257
2024-03-07,8.69,5.50576972961426
2024-03-07,5.63,5.26019477844238
2024-03-07,6.16,5.37339639663696
2024-03-07,6.64,5.50576972961426
2024-03-07,7.82,5.6037483215332
2024-03-07,9.17,5.65803241729736
2024-03-07,4.89,5.26019477844238
2024-03-07,5.82,5.50576972961426
2024-03-07,6.28,5.65803241729736
2024-03-07,7.04,5.67157411575317
2024-03-07,8.1,5.52884960174561
2024-03-08,4.76,6.10534000396729
2024-03-08,5.12,5.77926778793335
2024-03-08,5.24,5.78808879852295
2024-03-08,5.36,5.78808879852295
2024-03-08,5.54,5.76640033721924
2024-03-08,4.68,5.76640033721924
2024-03-08,4.5,5.72952699661255
2024-03-08,4.46,5.62789535522461
2024-03-08,4.67,5.55215215682983
2024-03-08,4.94,5.57602882385254
2024-03-08,4.56,5.78808879852295
2024-03-08,4.24,5.60948276519775
2024-03-08,4.29,5.52672433853149
2024-03-08,4.72,5.26512718200684
2024-03-08,5.1,5.26592111587524
2024-03-08,4.32,5.76688146591187
2024-03-08,4.23,5.56845426559448
2024-03-08,4.29,5.26592111587524
2024-03-08,4.67,5.29461145401001
2024-03-08,5.07,5.20556497573853
2024-03-08,4.16,5.61001968383789
2024-03-08,4.03,5.52672433853149
2024-03-08,3.9,5.30706787109375
2024-03-08,4.08,5.26554155349731
2024-03-08,4.43,5.27737617492676
2024-03-09,4.43,5.83562135696411
2024-03-09,3.47,5.75240135192871
2024-03-09,3.23,5.75240135192871
2024-03-09,3.19,5.65332460403442
2024-03-09,3.1,5.83562135696411
2024-03-09,4.77,5.61598682403564
2024-03-09,3.66,5.36239147186279
2024-03-09,3.62,5.34825038909912
2024-03-09,3.77,5.36159753799438
2024-03-09,3.73,5.73462581634521
2024-03-09,4.6,5.34825038909912
2024-03-09,4.05,5.51698017120361
2024-03-09,4.37,5.59154939651489
2024-03-09,4.76,5.57833099365234
2024-03-09,4.77,5.52981519699097
2024-03-09,4.5,5.59557199478149
2024-03-09,4.44,5.6016263961792
2024-03-09,4.72,5.62367820739746
2024-03-09,5.21,5.65456104278564
2024-03-09,5.51,5.65456104278564
2024-03-09,4.44,5.57833099365234
2024-03-09,4.39,5.65456104278564
2024-03-09,4.52,5.72729349136353
2024-03-09,4.99,5.79761409759521
2024-03-09,5.53,5.79761409759521
2024-03-10,5.88,6.18907070159912
2024-03-10,4.33,5.69425058364868
2024-03-10,3.65,5.65322208404541
2024-03-10,3.26,5.71304845809937
2024-03-10,2.98,5.71266317367554
2024-03-10,6.29,5.32500171661377
2024-03-10,4.41,5.3300199508667
2024-03-10,3.87,5.21174287796021
2024-03-10,3.63,5.36060380935669
2024-03-10,3.25,5.37805795669556
2024-03-10,5.52,5.21174287796021
2024-03-10,4.41,5.28278112411499
2024-03-10,4.26,5.28278112411499
2024-03-10,4.2,5.28278112411499
2024-03-10,3.8,5.28355407714844
2024-03-10,4.59,5.28355407714844
2024-03-10,4.44,5.34855842590332
2024-03-10,4.37,5.39264726638794
2024-03-10,4.57,5.46296787261963
2024-03-10,4.6,5.46296787261963
2024-03-10,4.02,5.3056058883667
2024-03-10,4.04,5.46296787261963
2024-03-10,3.97,5.85098266601562
2024-03-10,4.37,5.73048734664917
2024-03-10,4.93,5.79623365402222
2024-03-11,5.85,6.18401098251343
2024-03-11,5.05,5.62281465530396
2024-03-11,4.95,5.62281465530396
2024-03-11,5.13,6.70705842971802
2024-03-11,5.36,6.60743379592896
2024-03-11,4.51,5.04976177215576
2024-03-11,4.12,4.92365169525146
2024-03-11,4.27,4.89501857757568
2024-03-11,4.45,4.95158338546753
2024-03-11,4.41,4.90842151641846
2024-03-11,4.48,4.92022371292114
2024-03-11,4.85,4.95663738250732
2024-03-11,5.3,4.93369054794312
2024-03-11,5.84,4.93369054794312
2024-03-11,6.02,4.94959878921509
2024-03-11,4.49,4.90685319900513
2024-03-11,5.21,4.93369054794312
2024-03-11,5.78,5.05855703353882
2024-03-11,6.76,5.23474359512329
2024-03-11,7.59,5.05135536193848
2024-03-11,4.13,4.90685319900513
2024-03-11,5.35,4.93369054794312
2024-03-11,6.28,5.05003261566162
2024-03-11,7.2,5.16257619857788
2024-03-11,7.8,4.95318031311035
2024-03-12,5.66,6.0370397567749
2024-03-12,5.25,5.43476390838623
2024-03-12,5.57,5.43476390838623
2024-03-12,6.11,5.44763135910034
2024-03-12,6.58,6.02674722671509
2024-03-12,5.52,5.43476390838623
2024-03-12,4.5,5.22479295730591
2024-03-12,4.66,5.24993467330933
2024-03-12,5.3,5.3685736656189
2024-03-12,5.86,5.25750923156738
2024-03-12,5.53,5.32740259170532
2024-03-12,4.63,5.07849168777466
2024-03-12,4.46,5.08373069763184
2024-03-12,5.02,5.11503267288208
2024-03-12,5.83,5.11503267288208
2024-03-12,5.57,5.09780550003052
2024-03-12,5.02,5.09519147872925
2024-03-12,4.5,5.13803386688232
2024-03-12,4.94,5.20089864730835
2024-03-12,6.12,5.32576560974121
2024-03-12,5.14,5.24993467330933
2024-03-12,4.61,5.08373069763184
2024-03-12,4.27,5.20089864730835
2024-03-12,4.84,5.29406118392944
2024-03-12,6.07,5.24224853515625
2024-03-13,5.11,5.19225263595581
2024-03-13,4.41,5.09355735778809
2024-03-13,4.45,5.09355735778809
2024-03-13,4.64,5.09276342391968
2024-03-13,4.71,5.15024185180664
2024-03-13,5.64,5.1635684967041
2024-03-13,4.3,5.11553049087524
2024-03-13,4.26,5.14611434936523
2024-03-13,4.51,5.05675554275513
2024-03-13,4.53,5.09276342391968
2024-03-13,6.26,5.09610557556152
2024-03-13,4.89,5.07053852081299
2024-03-13,4.87,5.08464479446411
2024-03-13,5.01,5.11553049087524
2024-03-13,4.88,5.14689016342163
2024-03-13,6.52,5.07053852081299
2024-03-13,5.68,5.11594676971436
2024-03-13,5.42,5.10794019699097
2024-03-13,5.6,5.06231498718262
2024-03-13,5.84,5.08464479446411
2024-03-13,6.4,5.02329397201538
2024-03-13,5.61,5.11517381668091
2024-03-13,5.4,5.11517381668091
2024-03-13,5.87,5.11517381668091
2024-03-13,6.57,5.11594676971436
2024-03-14,5.83,5.27067804336548
2024-03-14,4.7,5.28731679916382
2024-03-14,4.29,5.27056121826172
2024-03-14,4.24,5.41459798812866
2024-03-14,4.28,5.34680652618408
2024-03-14,5.04,5.22195100784302
2024-03-14,3.85,5.23949527740479
2024-03-14,3.73,5.23949527740479
2024-03-14,3.84,5.16492605209351
2024-03-14,3.76,5.22915601730347
2024-03-14,4.36,5.24957227706909
2024-03-14,3.77,5.33035230636597
2024-03-14,3.96,5.31170463562012
2024-03-14,4.25,5.31170463562012
2024-03-14,4.17,5.33035230636597
2024-03-14,4.26,5.25141668319702
2024-03-14,4.11,5.31170463562012
2024-03-14,4.21,5.43657112121582
2024-03-14,4.57,5.44506454467773
2024-03-14,4.84,5.47510004043579
2024-03-14,4.47,5.31170463562012
2024-03-14,4.27,5.43657112121582
2024-03-14,4.13,5.36824083328247
2024-03-14,4.4,5.33682537078857
2024-03-14,4.92,5.3378529548645
2024-03-15,5.55,6.24355697631836
2024-03-15,6.11,6.24850749969482
2024-03-15,6.33,5.78997468948364
2024-03-15,6.44,5.79166173934937
2024-03-15,6.53,6.09288215637207
2024-03-15,4.36,6.00318813323975
2024-03-15,5.27,5.66965627670288
2024-03-15,5.75,5.71200942993164
2024-03-15,6.01,5.71200942993164
2024-03-15,6.02,5.71200942993164
2024-03-15,3.8,5.68658781051636
2024-03-15,4.92,5.71200942993164
2024-03-15,5.66,5.40494251251221
2024-03-15,6.44,5.40999269485474
2024-03-15,6.97,5.49200296401978
2024-03-15,3.93,5.75305843353271
2024-03-15,4.99,5.61492586135864
2024-03-15,5.76,5.4129114151001
2024-03-15,6.94,5.7564754486084
2024-03-15,8.13,6.03167581558228
2024-03-15,4.18,5.71200942993164
2024-03-15,5.2,5.4966402053833
2024-03-15,6.06,5.26589584350586
2024-03-15,7.1,6.36710929870605
2024-03-15,8.16,6.02968692779541
2024-03-16,8.8,6.16708469390869
2024-03-16,7.32,6.21926927566528
2024-03-16,6.83,6.29236650466919
2024-03-16,6.93,6.24277210235596
2024-03-16,7.25,6.32120037078857
2024-03-16,7.7,6.29236650466919
2024-03-16,6.11,6.06916809082031
2024-03-16,5.84,5.97868013381958
2024-03-16,6,5.78214502334595
2024-03-16,6.09,5.80700254440308
2024-03-16,6.42,6.10438251495361
2024-03-16,5.5,5.78114366531372
2024-03-16,5.69,5.76145935058594
2024-03-16,6.02,5.74821376800537
2024-03-16,6.01,5.74821376800537
2024-03-16,5.67,5.76546669006348
2024-03-16,5.22,5.63207387924194
2024-03-16,5.4,5.65442132949829
2024-03-16,5.88,5.63748979568481
2024-03-16,6.28,5.675705909729
2024-03-16,5.16,5.76469087600708
2024-03-16,4.55,5.65442132949829
2024-03-16,4.74,5.65626573562622
2024-03-16,5.54,5.63602209091187
2024-03-16,6.45,5.63602209091187
2024-03-17,12.42,5.27023029327393
2024-03-17,10.61,5.23052215576172
2024-03-17,9.66,5.21638107299805
2024-03-17,9.26,5.30686902999878
2024-03-17,9.07,5.32283067703247
2024-03-17,9.56,5.27012157440186
2024-03-17,8.09,5.25866079330444
2024-03-17,7.58,5.27012157440186
2024-03-17,7.28,5.27713012695312
2024-03-17,6.79,5.273353099823
2024-03-17,7.16,5.11625576019287
2024-03-17,6.68,5.11625576019287
2024-03-17,6.91,5.11625576019287
2024-03-17,7.05,5.18726873397827
2024-03-17,6.61,5.16591739654541
2024-03-17,6.02,5.13400840759277
2024-03-17,5.97,5.19965791702271
2024-03-17,6.38,5.15447187423706
2024-03-17,7,5.13503170013428
2024-03-17,7.24,5.11625576019287
2024-03-17,5.49,5.15447187423706
2024-03-17,5.59,5.15439748764038
2024-03-17,5.92,5.15439748764038
2024-03-17,6.55,5.13368511199951
2024-03-17,7.04,5.13368511199951
2024-03-18,7.91,5.63136863708496
2024-03-18,6.69,5.68355321884155
2024-03-18,6.3,5.67132186889648
2024-03-18,6.4,5.63136863708496
2024-03-18,6.62,5.86575031280518
2024-03-18,5.04,5.23033380508423
2024-03-18,4.26,5.09732866287231
2024-03-18,4.36,5.15894174575806
2024-03-18,4.53,5.22854900360107
2024-03-18,4.41,5.24880313873291
2024-03-18,4.17,5.18118810653687
2024-03-18,4.3,5.13592767715454
2024-03-18,4.78,5.13592767715454
2024-03-18,5.16,5.13592767715454
2024-03-18,5.15,5.13592767715454
2024-03-18,4.05,5.13592767715454
2024-03-18,4.74,5.21198797225952
2024-03-18,5.27,5.20681762695312
2024-03-18,6.05,5.20036792755127
2024-03-18,6.7,5.20036792755127
2024-03-18,4.23,5.13592767715454
2024-03-18,5.25,5.20554971694946
2024-03-18,5.93,5.37568521499634
2024-03-18,6.79,5.29869270324707
2024-03-18,7.56,5.28293752670288
2024-03-19,9.01,6.35522031784058
2024-03-19,7.25,6.40585899353027
2024-03-19,6.34,6.37433815002441
2024-03-19,5.84,6.90247344970703
2024-03-19,5.53,7.14930105209351
2024-03-19,6.54,5.68722581863403
2024-03-19,5.08,5.86987638473511
2024-03-19,4.69,5.71576070785522
2024-03-19,4.49,6.05570268630981
2024-03-19,4.2,6.02892637252808
2024-03-19,4.15,5.25387096405029
2024-03-19,4.04,5.19225788116455
2024-03-19,4.44,5.32526302337646
2024-03-19,4.49,5.4048957824707
2024-03-19,4.11,5.41042613983154
2024-03-19,3.15,5.218017578125
2024-03-19,3.91,5.21794319152832
2024-03-19,4.38,5.21794319152832
2024-03-19,4.65,5.19723081588745
2024-03-19,4.76,5.19723081588745
2024-03-19,3.14,5.218017578125
2024-03-19,3.56,5.17727470397949
2024-03-19,3.74,5.28238344192505
2024-03-19,4.43,5.64350557327271
2024-03-19,5.45,5.64933443069458
2024-03-20,8.62,6.50550746917725
2024-03-20,7.81,6.5273699760437
2024-03-20,7.66,7.14063024520874
2024-03-20,7.92,6.97954177856445
2024-03-20,8.32,6.56012344360352
2024-03-20,5.18,5.63106966018677
2024-03-20,4.59,5.72037410736084
2024-03-20,4.71,6.00845575332642
2024-03-20,5.01,6.18741035461426
2024-03-20,5.15,6.20027780532837
2024-03-20,4.39,6.23876047134399
2024-03-20,4.12,6.23876047134399
2024-03-20,4.35,6.30693244934082
2024-03-20,4.68,6.0081582069397
2024-03-20,4.72,5.75933361053467
2024-03-20,4.38,6.07442712783813
2024-03-20,4.22,6.09429454803467
2024-03-20,4.73,6.15590763092041
2024-03-20,5.56,6.22551488876343
2024-03-20,6.08,6.24576902389526
2024-03-20,4.08,6.07256126403809
2024-03-20,4.65,6.07442712783813
2024-03-20,5.56,6.15590763092041
2024-03-20,6.41,6.23876047134399
2024-03-20,6.84,6.30193471908569
2024-03-21,4.24,5.3842830657959
2024-03-21,4,5.09749746322632
2024-03-21,3.89,5.09749746322632
2024-03-21,3.77,5.52769184112549
2024-03-21,3.7,5.56323719024658
2024-03-21,3.65,4.92666578292847
2024-03-21,3.64,4.93794012069702
2024-03-21,4.11,4.92666578292847
2024-03-21,4.48,4.94182729721069
2024-03-21,4.47,4.9608907699585
2024-03-21,3.94,4.85993766784668
2024-03-21,3.87,4.90698909759521
2024-03-21,4.4,4.83624315261841
2024-03-21,5.12,4.90716314315796
2024-03-21,5.5,4.92703056335449
2024-03-21,4.37,4.85993766784668
2024-03-21,4.24,4.90698909759521
2024-03-21,4.74,4.83624315261841
2024-03-21,5.58,4.90529727935791
2024-03-21,6.36,4.90529727935791
2024-03-21,4.73,4.90529727935791
2024-03-21,4.86,4.90529727935791
2024-03-21,5.38,4.90529727935791
2024-03-21,6.01,4.90529727935791
2024-03-21,6.6,4.90529727935791
2024-03-22,4.16,5.60531282424927
2024-03-22,4.53,5.06752872467041
2024-03-22,4.66,5.19726753234863
2024-03-22,4.71,5.1442813873291
2024-03-22,4.78,5.42635869979858
2024-03-22,3.93,4.99138212203979
2024-03-22,4.23,4.98390293121338
2024-03-22,4.7,4.92659759521484
2024-03-22,5.04,4.91046333312988
2024-03-22,5.11,4.98390293121338
2024-03-22,4.27,4.96108722686768
2024-03-22,4.44,4.93518590927124
2024-03-22,4.99,4.92772102355957
2024-03-22,5.54,4.92772102355957
2024-03-22,5.7,4.93147706985474
2024-03-22,4.88,4.93673706054688
2024-03-22,4.95,4.94271755218506
2024-03-22,5.3,4.93147706985474
2024-03-22,5.71,4.93147706985474
2024-03-22,5.91,4.92772102355957
2024-03-22,5.55,4.98390293121338
2024-03-22,5.71,4.92659759521484
2024-03-22,5.89,4.94609546661377
2024-03-22,5.86,4.94609546661377
2024-03-22,5.6,4.95617246627808
2024-03-23,4.12,5.75952672958374
2024-03-23,3.76,5.84578800201416
2024-03-23,4.02,5.93024587631226
2024-03-23,4.47,7.0813193321228
2024-03-23,4.99,9.30366706848145
2024-03-23,3.89,5.31132936477661
2024-03-23,2.92,5.83292055130005
2024-03-23,2.96,5.80291938781738
2024-03-23,3.26,6.16206216812134
2024-03-23,3.69,6.94254159927368
2024-03-23,3.81,5.29087352752686
2024-03-23,3.2,5.31132936477661
2024-03-23,3.49,5.75952672958374
2024-03-23,3.97,5.83292055130005
2024-03-23,4.35,6.14409160614014
2024-03-23,3.65,5.17365837097168
2024-03-23,3.75,5.29087352752686
2024-03-23,4.44,5.31132936477661
2024-03-23,5.53,5.79737520217896
2024-03-23,6.51,5.83292055130005
2024-03-23,3.72,5.29087352752686
2024-03-23,4.47,5.29087352752686
2024-03-23,5.19,5.29087352752686
2024-03-23,6.26,5.56839275360107
2024-03-23,7.61,5.79737520217896
2024-03-24,8,5.0651421546936
2024-03-24,5.84,5.0473575592041
2024-03-24,4.03,5.07236671447754
2024-03-24,3.12,5.57656526565552
2024-03-24,3.33,5.54435300827026
2024-03-24,7.1,5.06956672668457
2024-03-24,5.64,5.06956672668457
2024-03-24,4.71,4.93700885772705
2024-03-24,4.03,5.20881986618042
2024-03-24,3.77,5.40423440933228
2024-03-24,6.38,5.01441097259521
2024-03-24,5.5,4.95589208602905
2024-03-24,5.42,5.10470724105835
2024-03-24,6.06,4.98296022415161
2024-03-24,6.96,5.54101991653442
2024-03-24,5.75,5.01441097259521
2024-03-24,5.19,5.00313663482666
2024-03-24,5.29,5.12116003036499
2024-03-24,6.9,4.93700885772705
2024-03-24,9.31,5.10992050170898
2024-03-24,5.01,4.95589208602905
2024-03-24,5.05,4.99491310119629
2024-03-24,5.63,5.10970497131348
2024-03-24,7.41,4.97660064697266
2024-03-24,9.91,5.54101991653442
2024-03-25,6.97,6.30682706832886
2024-03-25,6.1,6.44025135040283
2024-03-25,5.07,5.95682954788208
2024-03-25,4.3,5.87712812423706
2024-03-25,3.8,5.83120489120483
2024-03-25,5.87,5.83120489120483
2024-03-25,5.12,5.8550705909729
2024-03-25,4.83,5.75742149353027
2024-03-25,4.69,5.7481689453125
2024-03-25,4.33,5.74734449386597
2024-03-25,4.99,5.89380645751953
2024-03-25,4.34,5.75742149353027
2024-03-25,4.44,5.85524463653564
2024-03-25,5.02,5.85524463653564
2024-03-25,5.28,5.68095874786377
2024-03-25,4.33,5.84121179580688
2024-03-25,3.67,5.7481689453125
2024-03-25,3.81,5.85524463653564
2024-03-25,4.88,5.85524463653564
2024-03-25,6.07,5.7481689453125
2024-03-25,3.61,5.80587530136108
2024-03-25,3.09,5.68095874786377
